user_id,country,channel,plan,device,signup_date,session_time,price,converted,step,revenue
8202,Norway,Paid,Premium,Tablet,2024-01-06 16:41:00,7,300,0,signup,0
8203,Sweden,Paid,Basic,Desktop,2024-01-06 16:42:00,16,100,0,signup,0
8204,Denmark,Organic,Basic,Mobile,2024-01-06 16:43:00,9,100,1,completed,100
8205,Denmark,Organic,Pro,Tablet,2024-01-06 16:44:00,15,500,0,signup,0
8206,Norway,Paid,Premium,Mobile,2024-01-06 16:45:00,4,300,0,form_started,0
8207,Denmark,Direct,Pro,Mobile,2024-01-06 16:46:00,7,500,0,form_started,0
8208,Denmark,Organic,Premium,Mobile,2024-01-06 16:47:00,14,300,1,completed,300
8209,Sweden,Organic,Basic,Tablet,2024-01-06 16:48:00,4,100,1,completed,100
8210,Denmark,Paid,Pro,Tablet,2024-01-06 16:49:00,4,500,1,completed,500
8211,Denmark,Paid,Premium,Tablet,2024-01-06 16:50:00,14,300,1,completed,300
8212,Sweden,Paid,Premium,Desktop,2024-01-06 16:51:00,7,300,0,form_started,0
8213,Norway,Paid,Basic,Mobile,2024-01-06 16:52:00,15,100,1,completed,100
8214,Norway,Organic,Basic,Desktop,2024-01-06 16:53:00,12,100,1,completed,100
8215,Sweden,Organic,Premium,Mobile,2024-01-06 16:54:00,14,300,0,form_started,0
8216,Sweden,Organic,Basic,Tablet,2024-01-06 16:55:00,13,100,0,form_started,0
8217,Norway,Direct,Basic,Mobile,2024-01-06 16:56:00,19,100,1,completed,100
8218,Norway,Organic,Pro,Mobile,2024-01-06 16:57:00,12,500,1,completed,500
8219,Norway,Organic,Premium,Mobile,2024-01-06 16:58:00,16,300,1,completed,300
8220,Norway,Paid,Pro,Desktop,2024-01-06 16:59:00,16,500,1,completed,500
8221,Norway,Organic,Basic,Tablet,2024-01-06 17:00:00,1,100,0,form_started,0
8222,Sweden,Organic,Premium,Tablet,2024-01-06 17:01:00,15,300,1,completed,300
8223,Denmark,Organic,Basic,Mobile,2024-01-06 17:02:00,5,100,0,form_started,0
8224,Norway,Paid,Basic,Tablet,2024-01-06 17:03:00,6,100,0,form_started,0
8225,Norway,Organic,Premium,Desktop,2024-01-06 17:04:00,17,300,0,form_started,0
8226,Denmark,Organic,Basic,Desktop,2024-01-06 17:05:00,11,100,0,signup,0
8227,Denmark,Direct,Pro,Tablet,2024-01-06 17:06:00,4,500,0,signup,0
8228,Denmark,Direct,Premium,Desktop,2024-01-06 17:07:00,18,300,1,completed,300
8229,Denmark,Direct,Basic,Desktop,2024-01-06 17:08:00,14,100,0,form_started,0
8230,Denmark,Direct,Basic,Tablet,2024-01-06 17:09:00,9,100,1,completed,100
8231,Denmark,Paid,Basic,Tablet,2024-01-06 17:10:00,3,100,0,form_started,0
8232,Sweden,Direct,Premium,Mobile,2024-01-06 17:11:00,3,300,0,signup,0
8233,Denmark,Organic,Pro,Mobile,2024-01-06 17:12:00,11,500,0,signup,0
8234,Denmark,Direct,Basic,Desktop,2024-01-06 17:13:00,5,100,1,completed,100
8235,Sweden,Paid,Basic,Tablet,2024-01-06 17:14:00,4,100,0,signup,0
8236,Denmark,Direct,Basic,Desktop,2024-01-06 17:15:00,12,100,1,completed,100
8237,Norway,Direct,Premium,Tablet,2024-01-06 17:16:00,12,300,1,completed,300
8238,Norway,Paid,Basic,Desktop,2024-01-06 17:17:00,4,100,1,completed,100
8239,Denmark,Paid,Basic,Desktop,2024-01-06 17:18:00,3,100,0,form_started,0
8240,Sweden,Paid,Basic,Desktop,2024-01-06 17:19:00,2,100,0,signup,0
8241,Norway,Paid,Premium,Mobile,2024-01-06 17:20:00,4,300,1,completed,300
8242,Sweden,Paid,Pro,Tablet,2024-01-06 17:21:00,4,500,0,form_started,0
8243,Norway,Paid,Premium,Desktop,2024-01-06 17:22:00,7,300,0,form_started,0
8244,Denmark,Organic,Pro,Mobile,2024-01-06 17:23:00,2,500,0,signup,0
8245,Sweden,Direct,Pro,Desktop,2024-01-06 17:24:00,11,500,1,completed,500
8246,Sweden,Direct,Premium,Desktop,2024-01-06 17:25:00,5,300,0,form_started,0
8247,Sweden,Paid,Basic,Tablet,2024-01-06 17:26:00,13,100,0,signup,0
8248,Norway,Paid,Pro,Desktop,2024-01-06 17:27:00,4,500,1,completed,500
8249,Norway,Organic,Basic,Tablet,2024-01-06 17:28:00,9,100,1,completed,100
8250,Norway,Organic,Pro,Mobile,2024-01-06 17:29:00,7,500,0,signup,0
8251,Denmark,Paid,Basic,Mobile,2024-01-06 17:30:00,13,100,0,signup,0
8252,Norway,Organic,Basic,Desktop,2024-01-06 17:31:00,10,100,0,signup,0
8253,Denmark,Organic,Premium,Mobile,2024-01-06 17:32:00,7,300,0,signup,0
8254,Sweden,Paid,Basic,Tablet,2024-01-06 17:33:00,18,100,0,signup,0
8255,Sweden,Paid,Pro,Tablet,2024-01-06 17:34:00,18,500,0,signup,0
8256,Denmark,Paid,Basic,Mobile,2024-01-06 17:35:00,2,100,0,signup,0
8257,Norway,Paid,Basic,Tablet,2024-01-06 17:36:00,1,100,0,form_started,0
8258,Denmark,Direct,Basic,Tablet,2024-01-06 17:37:00,13,100,0,signup,0
8259,Sweden,Direct,Pro,Desktop,2024-01-06 17:38:00,2,500,1,completed,500
8260,Sweden,Paid,Pro,Desktop,2024-01-06 17:39:00,4,500,0,form_started,0
8261,Denmark,Organic,Pro,Tablet,2024-01-06 17:40:00,9,500,0,signup,0
8262,Norway,Paid,Basic,Mobile,2024-01-06 17:41:00,8,100,0,form_started,0
8263,Norway,Direct,Premium,Tablet,2024-01-06 17:42:00,18,300,0,signup,0
8264,Denmark,Organic,Pro,Desktop,2024-01-06 17:43:00,16,500,1,completed,500
8265,Denmark,Direct,Basic,Mobile,2024-01-06 17:44:00,4,100,1,completed,100
8266,Norway,Paid,Pro,Tablet,2024-01-06 17:45:00,4,500,0,form_started,0
8267,Sweden,Direct,Premium,Mobile,2024-01-06 17:46:00,18,300,1,completed,300
8268,Denmark,Direct,Basic,Mobile,2024-01-06 17:47:00,2,100,1,completed,100
8269,Norway,Direct,Pro,Mobile,2024-01-06 17:48:00,11,500,0,form_started,0
8270,Norway,Organic,Pro,Tablet,2024-01-06 17:49:00,4,500,0,form_started,0
8271,Sweden,Direct,Premium,Desktop,2024-01-06 17:50:00,14,300,1,completed,300
8272,Sweden,Organic,Pro,Mobile,2024-01-06 17:51:00,17,500,1,completed,500
8273,Sweden,Paid,Basic,Mobile,2024-01-06 17:52:00,8,100,0,form_started,0
8274,Sweden,Paid,Basic,Tablet,2024-01-06 17:53:00,1,100,0,signup,0
8275,Sweden,Direct,Premium,Desktop,2024-01-06 17:54:00,19,300,1,completed,300
8276,Denmark,Organic,Premium,Desktop,2024-01-06 17:55:00,19,300,0,form_started,0
8277,Norway,Paid,Premium,Tablet,2024-01-06 17:56:00,7,300,1,completed,300
8278,Denmark,Organic,Basic,Mobile,2024-01-06 17:57:00,1,100,0,form_started,0
8279,Denmark,Organic,Premium,Tablet,2024-01-06 17:58:00,1,300,0,signup,0
8280,Denmark,Direct,Pro,Desktop,2024-01-06 17:59:00,10,500,0,form_started,0
8281,Denmark,Direct,Pro,Mobile,2024-01-06 18:00:00,13,500,1,completed,500
8282,Denmark,Organic,Basic,Mobile,2024-01-06 18:01:00,5,100,0,signup,0
8283,Sweden,Organic,Pro,Desktop,2024-01-06 18:02:00,12,500,1,completed,500
8284,Sweden,Direct,Premium,Mobile,2024-01-06 18:03:00,3,300,0,signup,0
8285,Norway,Organic,Pro,Tablet,2024-01-06 18:04:00,19,500,0,form_started,0
8286,Denmark,Direct,Premium,Desktop,2024-01-06 18:05:00,4,300,0,signup,0
8287,Norway,Organic,Pro,Desktop,2024-01-06 18:06:00,15,500,1,completed,500
8288,Sweden,Direct,Basic,Mobile,2024-01-06 18:07:00,13,100,1,completed,100
8289,Sweden,Organic,Premium,Desktop,2024-01-06 18:08:00,11,300,0,signup,0
8290,Sweden,Direct,Pro,Tablet,2024-01-06 18:09:00,2,500,0,signup,0
8291,Denmark,Organic,Basic,Desktop,2024-01-06 18:10:00,9,100,1,completed,100
8292,Denmark,Paid,Pro,Mobile,2024-01-06 18:11:00,12,500,0,form_started,0
8293,Sweden,Paid,Basic,Desktop,2024-01-06 18:12:00,4,100,0,form_started,0
8294,Norway,Organic,Pro,Mobile,2024-01-06 18:13:00,19,500,0,form_started,0
8295,Norway,Paid,Premium,Mobile,2024-01-06 18:14:00,10,300,1,completed,300
8296,Sweden,Organic,Premium,Tablet,2024-01-06 18:15:00,11,300,1,completed,300
8297,Norway,Organic,Premium,Desktop,2024-01-06 18:16:00,7,300,0,form_started,0
8298,Sweden,Paid,Premium,Tablet,2024-01-06 18:17:00,13,300,0,form_started,0
8299,Norway,Organic,Premium,Tablet,2024-01-06 18:18:00,9,300,1,completed,300
8300,Sweden,Direct,Pro,Desktop,2024-01-06 18:19:00,12,500,0,signup,0
8301,Norway,Organic,Pro,Tablet,2024-01-06 18:20:00,2,500,0,signup,0
8302,Denmark,Organic,Pro,Tablet,2024-01-06 18:21:00,1,500,0,form_started,0
8303,Sweden,Paid,Pro,Mobile,2024-01-06 18:22:00,7,500,0,form_started,0
8304,Sweden,Direct,Premium,Tablet,2024-01-06 18:23:00,1,300,1,completed,300
8305,Norway,Organic,Basic,Desktop,2024-01-06 18:24:00,16,100,0,signup,0
8306,Sweden,Organic,Premium,Mobile,2024-01-06 18:25:00,4,300,0,signup,0
8307,Sweden,Organic,Pro,Tablet,2024-01-06 18:26:00,8,500,0,signup,0
8308,Sweden,Organic,Premium,Tablet,2024-01-06 18:27:00,17,300,1,completed,300
8309,Denmark,Organic,Premium,Desktop,2024-01-06 18:28:00,19,300,1,completed,300
8310,Denmark,Organic,Premium,Tablet,2024-01-06 18:29:00,4,300,0,form_started,0
8311,Norway,Direct,Basic,Desktop,2024-01-06 18:30:00,4,100,1,completed,100
8312,Denmark,Direct,Premium,Tablet,2024-01-06 18:31:00,8,300,0,signup,0
8313,Norway,Organic,Premium,Tablet,2024-01-06 18:32:00,10,300,1,completed,300
8314,Denmark,Organic,Basic,Desktop,2024-01-06 18:33:00,16,100,0,form_started,0
8315,Norway,Paid,Premium,Mobile,2024-01-06 18:34:00,19,300,0,form_started,0
8316,Denmark,Direct,Premium,Desktop,2024-01-06 18:35:00,1,300,0,signup,0
8317,Denmark,Direct,Premium,Mobile,2024-01-06 18:36:00,5,300,0,signup,0
8318,Norway,Organic,Premium,Mobile,2024-01-06 18:37:00,2,300,1,completed,300
8319,Sweden,Direct,Premium,Desktop,2024-01-06 18:38:00,16,300,1,completed,300
8320,Sweden,Direct,Pro,Desktop,2024-01-06 18:39:00,13,500,0,form_started,0
8321,Denmark,Paid,Premium,Tablet,2024-01-06 18:40:00,6,300,0,form_started,0
8322,Norway,Paid,Basic,Tablet,2024-01-06 18:41:00,4,100,1,completed,100
8323,Sweden,Direct,Premium,Mobile,2024-01-06 18:42:00,7,300,0,signup,0
8324,Norway,Direct,Pro,Tablet,2024-01-06 18:43:00,2,500,0,signup,0
8325,Sweden,Direct,Basic,Desktop,2024-01-06 18:44:00,10,100,1,completed,100
8326,Norway,Organic,Basic,Mobile,2024-01-06 18:45:00,14,100,0,form_started,0
8327,Denmark,Paid,Premium,Tablet,2024-01-06 18:46:00,8,300,1,completed,300
8328,Norway,Organic,Pro,Tablet,2024-01-06 18:47:00,3,500,0,signup,0
8329,Sweden,Paid,Premium,Desktop,2024-01-06 18:48:00,3,300,0,form_started,0
8330,Denmark,Paid,Pro,Desktop,2024-01-06 18:49:00,2,500,1,completed,500
8331,Norway,Paid,Pro,Tablet,2024-01-06 18:50:00,17,500,0,signup,0
8332,Sweden,Direct,Premium,Mobile,2024-01-06 18:51:00,19,300,0,signup,0
8333,Denmark,Paid,Pro,Mobile,2024-01-06 18:52:00,10,500,0,form_started,0
8334,Norway,Organic,Premium,Desktop,2024-01-06 18:53:00,12,300,0,signup,0
8335,Sweden,Paid,Pro,Desktop,2024-01-06 18:54:00,11,500,0,signup,0
8336,Norway,Organic,Basic,Desktop,2024-01-06 18:55:00,9,100,1,completed,100
8337,Norway,Paid,Premium,Tablet,2024-01-06 18:56:00,13,300,0,form_started,0
8338,Denmark,Paid,Pro,Tablet,2024-01-06 18:57:00,6,500,1,completed,500
8339,Denmark,Direct,Basic,Desktop,2024-01-06 18:58:00,14,100,1,completed,100
8340,Sweden,Organic,Basic,Mobile,2024-01-06 18:59:00,11,100,0,form_started,0
8341,Denmark,Paid,Basic,Desktop,2024-01-06 19:00:00,5,100,1,completed,100
8342,Sweden,Paid,Basic,Desktop,2024-01-06 19:01:00,2,100,0,signup,0
8343,Norway,Organic,Premium,Mobile,2024-01-06 19:02:00,7,300,0,form_started,0
8344,Norway,Paid,Pro,Mobile,2024-01-06 19:03:00,17,500,0,signup,0
8345,Sweden,Direct,Basic,Mobile,2024-01-06 19:04:00,6,100,0,form_started,0
8346,Norway,Organic,Pro,Mobile,2024-01-06 19:05:00,14,500,1,completed,500
8347,Denmark,Direct,Pro,Tablet,2024-01-06 19:06:00,4,500,0,form_started,0
8348,Norway,Organic,Pro,Tablet,2024-01-06 19:07:00,3,500,1,completed,500
8349,Denmark,Organic,Premium,Desktop,2024-01-06 19:08:00,11,300,1,completed,300
8350,Sweden,Organic,Premium,Tablet,2024-01-06 19:09:00,1,300,0,form_started,0
8351,Sweden,Paid,Basic,Desktop,2024-01-06 19:10:00,14,100,1,completed,100
8352,Norway,Organic,Pro,Desktop,2024-01-06 19:11:00,6,500,1,completed,500
8353,Norway,Organic,Premium,Mobile,2024-01-06 19:12:00,17,300,1,completed,300
8354,Denmark,Organic,Premium,Mobile,2024-01-06 19:13:00,17,300,0,signup,0
8355,Denmark,Direct,Premium,Tablet,2024-01-06 19:14:00,11,300,0,signup,0
8356,Norway,Organic,Basic,Tablet,2024-01-06 19:15:00,7,100,0,signup,0
8357,Norway,Paid,Premium,Tablet,2024-01-06 19:16:00,13,300,0,form_started,0
8358,Sweden,Organic,Pro,Tablet,2024-01-06 19:17:00,8,500,0,form_started,0
8359,Sweden,Organic,Premium,Mobile,2024-01-06 19:18:00,8,300,1,completed,300
8360,Sweden,Direct,Premium,Mobile,2024-01-06 19:19:00,9,300,1,completed,300
8361,Norway,Paid,Basic,Tablet,2024-01-06 19:20:00,7,100,0,signup,0
8362,Norway,Paid,Pro,Desktop,2024-01-06 19:21:00,9,500,0,signup,0
8363,Norway,Paid,Premium,Mobile,2024-01-06 19:22:00,11,300,1,completed,300
8364,Sweden,Organic,Pro,Mobile,2024-01-06 19:23:00,2,500,0,form_started,0
8365,Norway,Organic,Pro,Mobile,2024-01-06 19:24:00,18,500,0,signup,0
8366,Denmark,Paid,Premium,Mobile,2024-01-06 19:25:00,3,300,0,signup,0
8367,Norway,Paid,Basic,Tablet,2024-01-06 19:26:00,18,100,0,signup,0
8368,Norway,Direct,Pro,Tablet,2024-01-06 19:27:00,16,500,0,form_started,0
8369,Norway,Paid,Premium,Desktop,2024-01-06 19:28:00,8,300,0,signup,0
8370,Norway,Organic,Pro,Mobile,2024-01-06 19:29:00,8,500,0,form_started,0
8371,Norway,Organic,Pro,Tablet,2024-01-06 19:30:00,6,500,0,signup,0
8372,Denmark,Organic,Pro,Tablet,2024-01-06 19:31:00,2,500,0,signup,0
8373,Denmark,Direct,Premium,Mobile,2024-01-06 19:32:00,16,300,0,form_started,0
8374,Norway,Paid,Pro,Tablet,2024-01-06 19:33:00,9,500,1,completed,500
8375,Sweden,Organic,Pro,Tablet,2024-01-06 19:34:00,19,500,0,form_started,0
8376,Norway,Direct,Basic,Tablet,2024-01-06 19:35:00,15,100,0,form_started,0
8377,Norway,Direct,Premium,Desktop,2024-01-06 19:36:00,2,300,1,completed,300
8378,Norway,Organic,Premium,Tablet,2024-01-06 19:37:00,15,300,0,signup,0
8379,Sweden,Direct,Pro,Mobile,2024-01-06 19:38:00,11,500,0,signup,0
8380,Sweden,Direct,Basic,Mobile,2024-01-06 19:39:00,12,100,1,completed,100
8381,Sweden,Organic,Pro,Mobile,2024-01-06 19:40:00,15,500,0,signup,0
8382,Denmark,Direct,Pro,Tablet,2024-01-06 19:41:00,16,500,1,completed,500
8383,Sweden,Organic,Premium,Desktop,2024-01-06 19:42:00,6,300,1,completed,300
8384,Denmark,Organic,Basic,Tablet,2024-01-06 19:43:00,3,100,0,signup,0
8385,Denmark,Direct,Pro,Mobile,2024-01-06 19:44:00,6,500,0,signup,0
8386,Sweden,Organic,Premium,Desktop,2024-01-06 19:45:00,3,300,0,signup,0
8387,Sweden,Organic,Pro,Desktop,2024-01-06 19:46:00,13,500,0,form_started,0
8388,Sweden,Paid,Pro,Tablet,2024-01-06 19:47:00,12,500,1,completed,500
8389,Denmark,Organic,Basic,Mobile,2024-01-06 19:48:00,8,100,0,form_started,0
8390,Norway,Paid,Basic,Tablet,2024-01-06 19:49:00,2,100,0,signup,0
8391,Sweden,Paid,Basic,Mobile,2024-01-06 19:50:00,7,100,0,form_started,0
8392,Sweden,Paid,Pro,Desktop,2024-01-06 19:51:00,17,500,0,form_started,0
8393,Sweden,Paid,Basic,Tablet,2024-01-06 19:52:00,7,100,0,signup,0
8394,Denmark,Direct,Premium,Desktop,2024-01-06 19:53:00,1,300,0,form_started,0
8395,Denmark,Direct,Pro,Mobile,2024-01-06 19:54:00,4,500,1,completed,500
8396,Norway,Organic,Basic,Desktop,2024-01-06 19:55:00,15,100,0,signup,0
8397,Sweden,Organic,Pro,Desktop,2024-01-06 19:56:00,4,500,0,form_started,0
8398,Denmark,Organic,Pro,Desktop,2024-01-06 19:57:00,12,500,0,signup,0
8399,Norway,Direct,Premium,Tablet,2024-01-06 19:58:00,16,300,0,form_started,0
8400,Sweden,Paid,Premium,Mobile,2024-01-06 19:59:00,18,300,0,form_started,0
8401,Denmark,Direct,Premium,Desktop,2024-01-06 20:00:00,14,300,0,signup,0
8402,Sweden,Direct,Pro,Desktop,2024-01-06 20:01:00,14,500,0,signup,0
8403,Sweden,Organic,Pro,Desktop,2024-01-06 20:02:00,11,500,0,form_started,0
8404,Denmark,Organic,Premium,Desktop,2024-01-06 20:03:00,16,300,0,signup,0
8405,Denmark,Organic,Pro,Mobile,2024-01-06 20:04:00,15,500,1,completed,500
8406,Denmark,Paid,Premium,Mobile,2024-01-06 20:05:00,6,300,0,form_started,0
8407,Sweden,Paid,Premium,Tablet,2024-01-06 20:06:00,13,300,1,completed,300
8408,Sweden,Direct,Basic,Mobile,2024-01-06 20:07:00,17,100,0,signup,0
8409,Norway,Paid,Premium,Mobile,2024-01-06 20:08:00,4,300,1,completed,300
8410,Sweden,Organic,Basic,Desktop,2024-01-06 20:09:00,12,100,0,form_started,0
8411,Denmark,Paid,Premium,Tablet,2024-01-06 20:10:00,18,300,0,form_started,0
8412,Sweden,Paid,Pro,Tablet,2024-01-06 20:11:00,8,500,1,completed,500
8413,Norway,Paid,Basic,Desktop,2024-01-06 20:12:00,12,100,1,completed,100
8414,Norway,Paid,Pro,Tablet,2024-01-06 20:13:00,4,500,1,completed,500
8415,Denmark,Organic,Pro,Mobile,2024-01-06 20:14:00,8,500,0,signup,0
8416,Denmark,Organic,Premium,Tablet,2024-01-06 20:15:00,2,300,0,signup,0
8417,Norway,Direct,Premium,Desktop,2024-01-06 20:16:00,4,300,0,form_started,0
8418,Norway,Direct,Pro,Tablet,2024-01-06 20:17:00,12,500,1,completed,500
8419,Norway,Direct,Premium,Tablet,2024-01-06 20:18:00,10,300,1,completed,300
8420,Denmark,Paid,Premium,Tablet,2024-01-06 20:19:00,15,300,0,signup,0
8421,Norway,Paid,Premium,Desktop,2024-01-06 20:20:00,9,300,1,completed,300
8422,Norway,Organic,Pro,Mobile,2024-01-06 20:21:00,9,500,0,form_started,0
8423,Denmark,Direct,Basic,Tablet,2024-01-06 20:22:00,7,100,0,signup,0
8424,Sweden,Organic,Basic,Mobile,2024-01-06 20:23:00,2,100,0,signup,0
8425,Sweden,Direct,Pro,Mobile,2024-01-06 20:24:00,7,500,0,signup,0
8426,Norway,Direct,Premium,Mobile,2024-01-06 20:25:00,9,300,0,signup,0
8427,Sweden,Direct,Premium,Tablet,2024-01-06 20:26:00,18,300,0,form_started,0
8428,Sweden,Paid,Basic,Mobile,2024-01-06 20:27:00,12,100,0,signup,0
8429,Sweden,Direct,Pro,Tablet,2024-01-06 20:28:00,7,500,0,form_started,0
8430,Sweden,Direct,Pro,Tablet,2024-01-06 20:29:00,19,500,1,completed,500
8431,Norway,Paid,Premium,Tablet,2024-01-06 20:30:00,16,300,0,form_started,0
8432,Sweden,Direct,Premium,Mobile,2024-01-06 20:31:00,8,300,0,form_started,0
8433,Sweden,Paid,Premium,Tablet,2024-01-06 20:32:00,19,300,0,signup,0
8434,Denmark,Paid,Pro,Desktop,2024-01-06 20:33:00,6,500,1,completed,500
8435,Norway,Organic,Basic,Desktop,2024-01-06 20:34:00,2,100,0,form_started,0
8436,Denmark,Paid,Pro,Desktop,2024-01-06 20:35:00,2,500,1,completed,500
8437,Denmark,Paid,Pro,Tablet,2024-01-06 20:36:00,8,500,0,form_started,0
8438,Norway,Paid,Pro,Desktop,2024-01-06 20:37:00,10,500,0,signup,0
8439,Sweden,Direct,Basic,Tablet,2024-01-06 20:38:00,11,100,0,signup,0
8440,Denmark,Organic,Premium,Tablet,2024-01-06 20:39:00,3,300,0,form_started,0
8441,Norway,Direct,Premium,Tablet,2024-01-06 20:40:00,16,300,0,signup,0
8442,Sweden,Paid,Pro,Mobile,2024-01-06 20:41:00,3,500,0,form_started,0
8443,Norway,Paid,Pro,Desktop,2024-01-06 20:42:00,8,500,0,form_started,0
8444,Denmark,Organic,Basic,Tablet,2024-01-06 20:43:00,19,100,0,form_started,0
8445,Sweden,Organic,Basic,Desktop,2024-01-06 20:44:00,12,100,1,completed,100
8446,Sweden,Paid,Premium,Desktop,2024-01-06 20:45:00,18,300,1,completed,300
8447,Norway,Paid,Pro,Mobile,2024-01-06 20:46:00,13,500,0,form_started,0
8448,Sweden,Direct,Basic,Desktop,2024-01-06 20:47:00,11,100,0,signup,0
8449,Denmark,Paid,Basic,Tablet,2024-01-06 20:48:00,13,100,0,form_started,0
8450,Denmark,Direct,Pro,Tablet,2024-01-06 20:49:00,3,500,0,signup,0
8451,Denmark,Organic,Pro,Desktop,2024-01-06 20:50:00,6,500,1,completed,500
8452,Norway,Direct,Pro,Desktop,2024-01-06 20:51:00,3,500,0,signup,0
8453,Sweden,Paid,Pro,Mobile,2024-01-06 20:52:00,1,500,0,form_started,0
8454,Sweden,Direct,Pro,Tablet,2024-01-06 20:53:00,14,500,0,form_started,0
8455,Sweden,Direct,Pro,Desktop,2024-01-06 20:54:00,7,500,0,form_started,0
8456,Denmark,Organic,Basic,Desktop,2024-01-06 20:55:00,9,100,1,completed,100
8457,Sweden,Direct,Pro,Tablet,2024-01-06 20:56:00,1,500,0,signup,0
8458,Denmark,Paid,Premium,Desktop,2024-01-06 20:57:00,10,300,1,completed,300
8459,Sweden,Direct,Pro,Mobile,2024-01-06 20:58:00,13,500,1,completed,500
8460,Denmark,Direct,Premium,Desktop,2024-01-06 20:59:00,12,300,1,completed,300
8461,Sweden,Direct,Premium,Desktop,2024-01-06 21:00:00,4,300,0,signup,0
8462,Norway,Paid,Premium,Mobile,2024-01-06 21:01:00,7,300,0,signup,0
8463,Norway,Direct,Pro,Mobile,2024-01-06 21:02:00,10,500,0,form_started,0
8464,Denmark,Paid,Pro,Mobile,2024-01-06 21:03:00,7,500,1,completed,500
8465,Denmark,Direct,Premium,Tablet,2024-01-06 21:04:00,15,300,0,form_started,0
8466,Sweden,Organic,Pro,Desktop,2024-01-06 21:05:00,19,500,1,completed,500
8467,Sweden,Organic,Basic,Desktop,2024-01-06 21:06:00,7,100,1,completed,100
8468,Norway,Organic,Basic,Mobile,2024-01-06 21:07:00,14,100,1,completed,100
8469,Sweden,Paid,Basic,Tablet,2024-01-06 21:08:00,14,100,0,form_started,0
8470,Denmark,Paid,Basic,Mobile,2024-01-06 21:09:00,18,100,0,signup,0
8471,Denmark,Paid,Pro,Desktop,2024-01-06 21:10:00,10,500,0,signup,0
8472,Denmark,Direct,Premium,Tablet,2024-01-06 21:11:00,3,300,0,form_started,0
8473,Denmark,Paid,Pro,Tablet,2024-01-06 21:12:00,6,500,1,completed,500
8474,Denmark,Paid,Basic,Desktop,2024-01-06 21:13:00,9,100,1,completed,100
8475,Norway,Paid,Pro,Tablet,2024-01-06 21:14:00,14,500,0,form_started,0
8476,Norway,Paid,Pro,Tablet,2024-01-06 21:15:00,8,500,0,signup,0
8477,Denmark,Organic,Basic,Mobile,2024-01-06 21:16:00,1,100,0,form_started,0
8478,Sweden,Direct,Premium,Tablet,2024-01-06 21:17:00,3,300,0,form_started,0
8479,Denmark,Organic,Pro,Mobile,2024-01-06 21:18:00,6,500,0,form_started,0
8480,Norway,Direct,Pro,Tablet,2024-01-06 21:19:00,1,500,0,signup,0
8481,Denmark,Direct,Basic,Mobile,2024-01-06 21:20:00,18,100,1,completed,100
8482,Norway,Organic,Premium,Mobile,2024-01-06 21:21:00,10,300,1,completed,300
8483,Norway,Paid,Basic,Tablet,2024-01-06 21:22:00,17,100,0,signup,0
8484,Denmark,Organic,Basic,Mobile,2024-01-06 21:23:00,1,100,0,form_started,0
8485,Denmark,Direct,Pro,Desktop,2024-01-06 21:24:00,8,500,0,signup,0
8486,Sweden,Direct,Premium,Desktop,2024-01-06 21:25:00,12,300,1,completed,300
8487,Norway,Paid,Basic,Tablet,2024-01-06 21:26:00,19,100,0,signup,0
8488,Sweden,Organic,Pro,Tablet,2024-01-06 21:27:00,14,500,0,form_started,0
8489,Denmark,Direct,Basic,Tablet,2024-01-06 21:28:00,19,100,0,form_started,0
8490,Norway,Organic,Pro,Desktop,2024-01-06 21:29:00,17,500,0,form_started,0
8491,Sweden,Paid,Premium,Tablet,2024-01-06 21:30:00,16,300,1,completed,300
8492,Sweden,Paid,Basic,Tablet,2024-01-06 21:31:00,19,100,1,completed,100
8493,Sweden,Direct,Premium,Mobile,2024-01-06 21:32:00,5,300,1,completed,300
8494,Denmark,Paid,Premium,Tablet,2024-01-06 21:33:00,19,300,1,completed,300
8495,Denmark,Direct,Pro,Desktop,2024-01-06 21:34:00,4,500,0,form_started,0
8496,Denmark,Direct,Basic,Desktop,2024-01-06 21:35:00,5,100,0,form_started,0
8497,Norway,Paid,Basic,Tablet,2024-01-06 21:36:00,5,100,1,completed,100
8498,Denmark,Paid,Pro,Desktop,2024-01-06 21:37:00,1,500,0,signup,0
8499,Norway,Organic,Pro,Mobile,2024-01-06 21:38:00,18,500,0,signup,0
8500,Sweden,Organic,Premium,Mobile,2024-01-06 21:39:00,15,300,1,completed,300
8501,Sweden,Direct,Basic,Tablet,2024-01-06 21:40:00,19,100,0,signup,0
8502,Denmark,Organic,Basic,Tablet,2024-01-06 21:41:00,14,100,0,signup,0
8503,Sweden,Direct,Pro,Mobile,2024-01-06 21:42:00,6,500,0,signup,0
8504,Denmark,Paid,Pro,Mobile,2024-01-06 21:43:00,18,500,0,form_started,0
8505,Norway,Paid,Pro,Tablet,2024-01-06 21:44:00,8,500,0,form_started,0
8506,Sweden,Organic,Basic,Desktop,2024-01-06 21:45:00,5,100,0,form_started,0
8507,Denmark,Direct,Basic,Tablet,2024-01-06 21:46:00,8,100,0,form_started,0
8508,Sweden,Direct,Premium,Tablet,2024-01-06 21:47:00,6,300,1,completed,300
8509,Sweden,Organic,Pro,Tablet,2024-01-06 21:48:00,10,500,1,completed,500
8510,Denmark,Direct,Premium,Tablet,2024-01-06 21:49:00,3,300,0,signup,0
8511,Sweden,Direct,Basic,Tablet,2024-01-06 21:50:00,13,100,1,completed,100
